Tenure_Years,Total_Amount,total_renewal_score_new,sustainability_score,anchoring_score,Current_Anchorings,Call_Direction,Renewal_Impact_Due_to_Price_Increase,Band,prospect_outcome,score_per_tenure,is_low_tenure,score_category,label,churn_probability,prediction
13,1469.0,44.0,8.0,9.5,11,OUT_BOUND,No,Band E,0,3.142857142857143,0,Medium,0,0.024760617,0
15,1469.0,46.5,9.5,9.5,5,OUT_BOUND,No,Band E,0,2.90625,0,Medium,0,0.205038,0
22,1469.0,46.5,9.5,9.5,15,OUT_BOUND,No,Band E,0,2.0217391304347827,0,Medium,0,0.015037818,0
21,1469.0,46.5,9.5,9.5,17,OUT_BOUND,No,Band E,0,2.1136363636363638,0,Medium,0,0.0016991331,0
21,1469.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band E,0,2.0,0,Medium,0,0.00539665,0
10,1469.0,43.0,8.0,8.5,1,IN_BOUND,No,Band E,0,3.909090909090909,0,Medium,0,0.14159209,0
3,1469.0,43.0,8.0,9.5,4,OUT_BOUND,No,Band E,0,10.75,1,Medium,0,0.18665794,0
9,1469.0,46.0,9.5,9.0,2,OUT_BOUND,No,Band E,0,4.6,0,Medium,0,0.025237057,0
2,1469.0,44.0,8.0,9.5,3,IN_BOUND,No,Band E,0,14.666666666666666,1,Medium,0,0.10597263,0
5,1469.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,7.416666666666667,0,Medium,0,0.026171152,0
4,1469.0,42.5,8.0,7.5,0,OUT_BOUND,No,Band E,0,8.5,0,Medium,0,0.115002565,0
11,1469.0,43.0,8.0,9.5,3,Outbound,No,Band E,0,3.5833333333333335,0,Medium,0,0.103756934,0
3,1469.0,45.5,9.5,9.5,8,OUT_BOUND,No,Band E,0,11.375,1,Medium,0,0.0100610275,0
5,1469.0,45.5,9.5,9.5,3,Outbound,No,Band E,0,7.583333333333333,0,Medium,0,0.027953317,0
4,1469.0,46.0,9.5,9.5,3,IN_BOUND,No,Band E,0,9.2,0,Medium,0,0.03756889,0
4,1469.0,44.0,8.0,9.0,2,Inbound,No,Band E,0,8.8,0,Medium,0,0.07885698,0
9,1469.0,45.5,9.5,9.5,4,Outbound,No,Band E,0,4.55,0,Medium,0,0.07350432,0
1,1469.0,42.0,8.0,9.0,2,Outbound,No,Band E,0,21.0,1,Medium,0,0.119992755,0
20,1469.0,45.5,9.5,9.5,11,OUT_BOUND,No,Band E,0,2.1666666666666665,0,Medium,0,0.0012513698,0
9,1469.0,46.0,9.5,9.0,2,IN_BOUND,No,Band E,0,4.6,0,Medium,0,0.035686385,0
9,1469.0,46.5,9.5,9.5,4,IN_BOUND,No,Band E,0,4.65,0,Medium,0,0.087321155,0
6,1469.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band E,0,6.285714285714286,0,Medium,0,0.135765,0
14,869.0,44.0,8.0,9.5,4,Outbound,Yes,Band C1,0,2.933333333333333,0,Medium,0,0.08481685,0
3,719.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,10.875,1,Medium,0,0.11178853,0
7,1069.0,36.0,9.0,8.5,1,OUT_BOUND,No,Band C2,1,4.5,0,Medium,1,0.9679272,1
14,1069.0,45.0,9.5,9.0,2,IN_BOUND,No,Band C2,0,3.0,0,Medium,0,0.020080976,0
1,1279.0,43.0,8.0,9.5,5,Inbound,No,Band D,0,21.5,1,Medium,0,0.23324108,0
6,949.0,42.5,9.5,7.5,0,OUT_BOUND,No,Band C1,1,6.071428571428571,0,Medium,1,0.43756914,0
1,1099.0,40.5,8.0,7.5,0,OUT_BOUND,No,Band C2,0,20.25,1,Medium,0,0.22092173,0
3,1309.0,32.0,8.0,7.5,0,Outbound,No,Band D,0,8.0,1,Medium,0,0.7206269,1
5,1099.0,40.5,8.0,7.5,0,OUT_BOUND,No,Band C2,0,6.75,0,Medium,0,0.19057186,0
6,1209.0,43.5,9.5,7.5,0,OUT_BOUND,No,Band D,0,6.214285714285714,0,Medium,0,0.13567844,0
2,1099.0,43.5,9.5,7.5,0,OUT_BOUND,No,Band C2,0,14.5,1,Medium,0,0.052820273,0
2,1309.0,43.5,9.5,7.5,0,Inbound,No,Band D,0,14.5,1,Medium,0,0.05480825,0
13,949.0,42.0,8.0,7.5,0,IN_BOUND,No,Band C1,0,3.0,0,Medium,0,0.21030656,0
1,949.0,31.5,8.0,7.5,0,Outbound,No,Band C1,0,15.75,1,Medium,0,0.06272675,0
5,1239.0,41.5,8.0,7.5,0,OUT_BOUND,No,Band C2,0,6.916666666666667,0,Medium,0,0.22634241,0
1,1139.0,40.5,9.0,7.5,0,OUT_BOUND,No,Band C1,0,20.25,1,Medium,0,0.11612981,0
3,1524.0,45.5,9.5,9.5,3,OUT_BOUND,No,Band D,0,11.375,1,Medium,0,0.03352938,0
2,1274.0,43.5,9.5,9.5,4,OUT_BOUND,No,Band C2,0,14.5,1,Medium,0,0.01790276,0
1,1499.0,40.5,8.0,9.5,4,OUT_BOUND,No,Band E,0,20.25,1,Medium,0,0.16089615,0
2,949.0,45.5,9.5,9.5,4,Outbound,No,Band C1,0,15.166666666666666,1,Medium,0,0.07836704,0
1,1309.0,43.5,8.0,9.0,2,Outbound,No,Band D,0,21.75,1,Medium,0,0.30575362,0
1,849.0,42.0,8.0,9.0,2,OUT_BOUND,No,Band C1,1,21.0,1,Medium,1,0.35058,0
1,1309.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band D,0,22.25,1,Medium,0,0.13955514,0
1,1309.0,44.0,9.0,9.0,2,OUT_BOUND,No,Band D,0,22.0,1,Medium,0,0.34956333,0
1,1349.0,43.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,21.75,1,Medium,0,0.015323189,0
1,1754.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,22.25,1,Medium,0,0.007775723,0
2,1099.0,44.5,9.0,9.0,2,Outbound,No,Band C2,0,14.833333333333334,1,Medium,0,0.073689,0
2,1099.0,44.0,9.5,9.0,2,Outbound,No,Band C2,0,14.666666666666666,1,Medium,0,0.054392833,0
8,1499.0,42.5,8.0,9.0,2,OUT_BOUND,No,Band E,0,4.722222222222222,0,Medium,0,0.13822488,0
4,1499.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,8.9,0,Medium,0,0.025771774,0
18,1719.0,44.5,8.0,9.0,2,OUT_BOUND,No,Band E,0,2.3421052631578947,0,Medium,0,0.0007079509,0
2,1524.0,43.0,8.0,9.0,2,OUT_BOUND,No,Band D,0,14.333333333333334,1,Medium,0,0.08139226,0
2,1719.0,42.0,8.0,9.0,2,IN_BOUND,No,Band E,0,14.0,1,Medium,0,0.4223977,0
16,1524.0,46.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,2.7058823529411766,0,Medium,0,0.0057647047,0
4,1719.0,44.0,8.0,9.0,2,OUT_BOUND,No,Band E,0,8.8,0,Medium,0,0.09337416,0
4,1239.0,45.5,9.5,9.0,2,OUT_BOUND,No,Band C2,0,9.1,0,Medium,0,0.03711714,0
2,1239.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band C2,0,14.5,1,Medium,0,0.034875702,0
7,1489.0,46.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,5.75,0,Medium,0,0.012426646,0
2,1524.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band D,0,14.5,1,Medium,0,0.05859574,0
4,1309.0,44.5,9.5,9.0,2,Outbound,No,Band D,0,8.9,0,Medium,0,0.13139829,0
4,1309.0,44.0,8.0,9.0,2,OUT_BOUND,No,Band D,0,8.8,0,Medium,0,0.1789374,0
3,1099.0,44.0,9.5,9.0,2,OUT_BOUND,No,Band C2,0,11.0,1,Medium,0,0.013357265,0
4,1099.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band C2,0,8.9,0,Medium,0,0.029013537,0
14,1499.0,43.5,8.0,9.0,2,IN_BOUND,No,Band E,0,2.9,0,Medium,0,0.05977569,0
2,949.0,43.5,8.0,9.0,2,Inbound,No,Band C1,0,14.5,1,Medium,0,0.02442609,0
3,949.0,44.0,9.0,9.0,2,Outbound,No,Band C1,0,11.0,1,Medium,0,0.031553794,0
3,949.0,43.0,9.0,8.5,1,IN_BOUND,No,Band C1,0,10.75,1,Medium,0,0.07295622,0
3,949.0,40.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,10.0,1,Medium,0,0.14850678,0
13,949.0,44.5,9.5,8.5,1,IN_BOUND,No,Band C1,0,3.1785714285714284,0,Medium,0,0.05612454,0
3,949.0,42.5,8.0,8.5,1,Outbound,No,Band C1,0,10.625,1,Medium,0,0.08203367,0
4,949.0,44.5,9.0,8.5,1,Outbound,No,Band C1,0,8.9,0,Medium,0,0.068353266,0
4,949.0,43.5,8.0,8.5,1,IN_BOUND,No,Band C1,0,8.7,0,Medium,0,0.08834456,0
3,1309.0,34.0,8.0,8.5,1,Outbound,No,Band D,1,8.5,1,Medium,1,0.833167,1
2,1499.0,33.0,8.0,8.5,1,Inbound,No,Band E,0,11.0,1,Medium,0,0.04037034,0
8,1499.0,45.5,9.5,8.5,1,Outbound,No,Band E,0,5.055555555555555,0,Medium,0,0.03936107,0
9,699.0,34.0,8.0,8.5,1,Inbound,No,Band C1,0,3.4,0,Medium,0,0.6419743,1
3,1499.0,33.0,8.0,8.5,1,Outbound,No,Band E,0,8.25,1,Medium,0,0.8982634,1
10,1719.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band E,0,4.045454545454546,0,Medium,0,0.020346899,0
5,1754.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band E,0,7.25,0,Medium,0,0.1088859,0
11,1719.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band E,0,3.7083333333333335,0,Medium,0,0.008810301,0
10,1719.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band E,0,3.909090909090909,0,Medium,0,0.1423414,0
2,1719.0,42.5,9.0,8.5,1,OUT_BOUND,No,Band E,0,14.166666666666666,1,Medium,0,0.2665544,0
4,1489.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band D,0,8.6,0,Medium,0,0.14907889,0
7,1489.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,5.375,0,Medium,0,0.16204223,0
5,1524.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,7.083333333333333,0,Medium,0,0.249327,0
2,1524.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,14.0,1,Medium,0,0.3961992,0
3,1274.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C2,0,10.5,1,Medium,0,0.10152164,0
3,1274.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band C2,0,10.75,1,Medium,0,0.029745318,0
3,1274.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C2,0,10.75,1,Medium,0,0.042924013,0
2,1174.0,44.5,9.5,8.5,1,IN_BOUND,No,Band C1,0,14.833333333333334,1,Medium,0,0.07501622,0
2,1174.0,42.5,8.0,8.5,1,IN_BOUND,No,Band C1,0,14.166666666666666,1,Medium,0,0.14225721,0
2,1174.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band C1,0,14.333333333333334,1,Medium,0,0.06510372,0
3,1139.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.75,1,Medium,0,0.08889818,0
3,1139.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.75,1,Medium,0,0.08889818,0
11,1139.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band C1,0,3.6666666666666665,0,Medium,0,0.032894127,0
9,1139.0,45.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,4.55,0,Medium,0,0.10999503,0
2,1139.0,43.5,9.0,8.5,1,IN_BOUND,No,Band C1,0,14.5,1,Medium,0,0.065525904,0
7,1139.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,5.375,0,Medium,0,0.16723578,0
4,1139.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band C1,0,8.3,0,Medium,0,0.21976146,0
2,1139.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,14.0,1,Medium,0,0.20637774,0
3,1139.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,11.125,1,Medium,0,0.024641013,0
3,1139.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band C1,0,11.0,1,Medium,0,0.018284561,0
3,1174.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.5,1,Medium,0,0.2604784,0
2,1174.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,14.0,1,Medium,0,0.21418303,0
9,1174.0,42.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,4.2,0,Medium,0,0.08407808,0
10,1174.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,4.045454545454546,0,Medium,0,0.10176695,0
9,1174.0,44.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,4.4,0,Medium,0,0.036912497,0
3,1174.0,43.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,10.75,1,Medium,0,0.05082945,0
4,1174.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band C1,0,8.5,0,Medium,0,0.33500683,0
8,1174.0,44.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,4.888888888888889,0,Medium,0,0.04601817,0
5,1489.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,7.25,0,Medium,0,0.1230113,0
4,1524.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band D,0,8.7,0,Medium,0,0.08968341,0
3,1524.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band D,0,11.125,1,Medium,0,0.0275075,0
10,1239.0,44.0,8.0,8.5,1,IN_BOUND,No,Band C2,0,4.0,0,Medium,0,0.07464687,0
7,1239.0,44.0,8.0,8.5,1,IN_BOUND,No,Band C2,0,5.5,0,Medium,0,0.040337317,0
4,1274.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,8.7,0,Medium,0,0.06447127,0
2,1274.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C2,0,14.833333333333334,1,Medium,0,0.035910267,0
2,1274.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band C2,0,14.5,1,Medium,0,0.048287913,0
4,1274.0,45.0,9.5,8.5,1,IN_BOUND,No,Band C2,0,9.0,0,Medium,0,0.02848642,0
3,1274.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band C2,0,10.75,1,Medium,0,0.029745318,0
3,1754.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band E,0,11.0,1,Medium,0,0.03613434,0
10,1719.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band E,0,3.909090909090909,0,Medium,0,0.1423414,0
2,1754.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band E,0,14.833333333333334,1,Medium,0,0.023677355,0
9,1719.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band E,0,4.3,0,Medium,0,0.12232959,0
2,1499.0,42.5,9.5,8.5,1,OUT_BOUND,No,Band E,0,14.166666666666666,1,Medium,0,0.039969753,0
3,1499.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band E,0,11.125,1,Medium,0,0.02145595,0
3,1099.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C2,0,11.125,1,Medium,0,0.024381433,0
7,1099.0,45.0,9.0,8.5,1,IN_BOUND,No,Band C2,0,5.625,0,Medium,0,0.011731806,0
2,1099.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C2,0,14.833333333333334,1,Medium,0,0.044177856,0
4,1099.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band C2,0,8.8,0,Medium,0,0.05502948,0
6,1309.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,6.285714285714286,0,Medium,0,0.3307656,0
8,1309.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,4.666666666666667,0,Medium,0,0.31092373,0
3,1309.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band D,1,10.875,1,Medium,1,0.23647486,0
3,1309.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,10.5,1,Medium,0,0.33468708,0
2,949.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,14.833333333333334,1,Medium,0,0.0769062,0
3,949.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.75,1,Medium,0,0.08379098,0
4,949.0,41.5,8.0,8.5,1,IN_BOUND,No,Band C1,0,8.3,0,Medium,0,0.1600419,0
4,949.0,45.0,9.5,8.5,1,OUT_BOUND,No,Band C1,0,9.0,0,Medium,0,0.07420614,0
2,949.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,13.333333333333334,1,Medium,0,0.38326403,0
3,949.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,10.875,1,Medium,0,0.05740176,0
2,949.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,13.666666666666666,1,Medium,0,0.17197286,0
2,949.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,13.666666666666666,1,Medium,0,0.17197286,0
3,949.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.5,1,Medium,0,0.14051308,0
1,949.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band C1,0,22.0,1,Medium,0,0.07567802,0
1,949.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band C1,0,22.0,1,Medium,0,0.07567802,0
1,949.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band C1,0,21.25,1,Medium,0,0.1669351,0
1,1309.0,39.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,19.75,1,Medium,0,0.4104693,0
1,1309.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,21.25,1,Medium,0,0.3597207,0
1,1309.0,39.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,19.75,1,Medium,0,0.4104693,0
1,1309.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band D,1,22.0,1,Medium,1,0.40353453,0
1,1309.0,40.5,8.0,8.5,1,IN_BOUND,No,Band D,0,20.25,1,Medium,0,0.19880347,0
1,1309.0,43.0,9.5,8.5,1,IN_BOUND,No,Band D,0,21.5,1,Medium,0,0.340532,0
1,1099.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band C2,0,21.5,1,Medium,0,0.06833632,0
1,1099.0,42.0,9.5,8.5,1,IN_BOUND,No,Band C2,0,21.0,1,Medium,0,0.07452333,0
1,1099.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band C2,1,20.25,1,Medium,1,0.3076639,0
1,1099.0,34.5,9.0,8.5,1,OUT_BOUND,No,Band C2,1,17.25,1,Medium,1,0.97638184,1
1,1099.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,21.25,1,Medium,0,0.17955038,0
1,1499.0,44.0,9.5,8.5,1,IN_BOUND,No,Band E,0,22.0,1,Medium,0,0.02905369,0
1,999.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,20.25,1,Medium,0,0.2860057,0
1,1719.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band E,0,21.25,1,Medium,0,0.12415893,0
1,1719.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band E,0,20.75,1,Medium,0,0.23967391,0
1,1139.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band C1,0,21.75,1,Medium,0,0.053875487,0
1,1139.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,20.75,1,Medium,0,0.20040138,0
1,1174.0,41.5,9.0,8.5,1,OUT_BOUND,No,Band C1,0,20.75,1,Medium,0,0.06940586,0
1,1524.0,42.0,9.5,8.5,1,OUT_BOUND,No,Band D,0,21.0,1,Medium,0,0.024553305,0
1,1524.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band D,0,20.75,1,Medium,0,0.16127728,0
1,1274.0,42.5,8.0,8.5,1,IN_BOUND,No,Band C2,0,21.25,1,Medium,0,0.06782685,0
1,1554.0,42.5,9.0,8.5,1,IN_BOUND,No,Band E,0,21.25,1,Medium,0,0.2587093,0
1,1489.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band D,0,21.5,1,Medium,0,0.04550527,0
1,1489.0,43.5,9.5,8.5,1,IN_BOUND,No,Band D,0,21.75,1,Medium,0,0.049766686,0
1,1524.0,42.0,8.0,8.5,1,IN_BOUND,No,Band D,0,21.0,1,Medium,0,0.07981766,0
1,1174.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band C1,0,21.5,1,Medium,0,0.040016636,0
1,1139.0,41.0,8.0,8.5,1,IN_BOUND,No,Band C1,0,20.5,1,Medium,0,0.1855555,0
1,949.0,43.0,8.0,8.5,1,Inbound,No,Band C1,0,21.5,1,Medium,0,0.034138337,0
1,949.0,32.5,8.0,8.5,1,Outbound,No,Band C1,0,16.25,1,Medium,0,0.35315162,0
1,949.0,42.5,8.0,8.5,1,Outbound,No,Band C1,0,21.25,1,Medium,0,0.085202366,0
1,949.0,43.0,9.5,8.5,1,Outbound,No,Band C1,0,21.5,1,Medium,0,0.090366796,0
1,949.0,41.0,8.0,8.5,1,Inbound,No,Band C1,0,20.5,1,Medium,0,0.049113605,0
1,949.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band C1,0,20.75,1,Medium,0,0.2505246,0
1,1099.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band C2,0,21.5,1,Medium,0,0.06833632,0
1,1309.0,43.0,9.5,8.5,1,Outbound,No,Band D,1,21.5,1,Medium,1,0.3579517,0
1,1309.0,42.0,8.0,8.5,1,Outbound,No,Band D,0,21.0,1,Medium,0,0.25282755,0
1,1099.0,43.0,9.5,8.5,1,IN_BOUND,No,Band C2,0,21.5,1,Medium,0,0.09853944,0
1,1099.0,42.5,8.0,8.5,1,Outbound,No,Band C2,0,21.25,1,Medium,0,0.12211594,0
4,1174.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,8.9,0,Medium,0,0.09380842,0
14,1239.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band C2,0,2.933333333333333,0,Medium,0,0.26208964,0
3,949.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.75,1,Medium,0,0.08379098,0
2,949.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band C1,1,14.5,1,Medium,1,0.13553819,0
5,1099.0,45.0,9.5,8.5,1,OUT_BOUND,No,Band C2,0,7.5,0,Medium,0,0.027830862,0
15,1499.0,43.5,9.5,8.5,1,IN_BOUND,No,Band E,0,2.71875,0,Medium,0,0.024578318,0
2,1099.0,44.5,9.5,8.5,1,IN_BOUND,No,Band C2,0,14.833333333333334,1,Medium,0,0.04761125,0
4,1099.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,8.5,0,Medium,0,0.15385962,0
2,949.0,44.0,9.0,8.5,1,IN_BOUND,No,Band C1,0,14.666666666666666,1,Medium,0,0.06318437,0
7,1309.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band D,0,5.375,0,Medium,0,0.28263012,0
2,1174.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band C1,0,14.833333333333334,1,Medium,0,0.061955404,0
5,1174.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band C1,0,7.25,0,Medium,0,0.21632849,0
17,1489.0,44.0,8.0,8.5,1,IN_BOUND,No,Band D,0,2.4444444444444446,0,Medium,0,0.025474686,0
2,1239.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C2,0,14.0,1,Medium,0,0.13190405,0
9,1489.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band D,0,4.4,0,Medium,0,0.07822585,0
3,1524.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band D,1,10.5,1,Medium,1,0.36371878,0
5,1274.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band C2,0,7.083333333333333,0,Medium,0,0.09195969,0
2,949.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,14.0,1,Medium,0,0.15450454,0
3,949.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band C1,0,10.0,1,Medium,0,0.26625702,0
4,1309.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band D,0,8.7,0,Medium,0,0.24587817,0
19,1309.0,45.5,9.5,8.5,1,OUT_BOUND,No,Band D,0,2.275,0,Medium,0,0.0037314934,0
14,1499.0,46.0,9.5,9.0,2,Inbound,No,Band E,0,3.066666666666667,0,Medium,0,0.0010625882,0
2,949.0,43.5,8.0,9.0,2,Inbound,No,Band C1,0,14.5,1,Medium,0,0.02442609,0
1,949.0,44.5,9.5,9.0,2,Inbound,No,Band C1,0,22.25,1,Medium,0,0.013494956,0
4,1309.0,41.0,8.0,9.0,2,Outbound,No,Band D,0,8.2,0,Medium,0,0.3351887,0
2,1099.0,44.5,9.0,9.0,2,Outbound,No,Band C2,0,14.833333333333334,1,Medium,0,0.073689,0
1,1499.0,33.0,8.0,9.0,2,Outbound,No,Band E,0,16.5,1,Medium,0,0.72978634,1
8,1489.0,46.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,5.111111111111111,0,Medium,0,0.03239713,0
2,1239.0,44.0,9.0,9.0,2,IN_BOUND,No,Band C2,0,14.666666666666666,1,Medium,0,0.035359446,0
17,1139.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band C1,0,2.4166666666666665,0,Medium,0,0.016483907,0
5,1489.0,43.0,8.0,9.0,2,OUT_BOUND,No,Band D,0,7.166666666666667,0,Medium,0,0.19946504,0
9,1489.0,43.5,8.0,9.0,2,IN_BOUND,No,Band D,0,4.35,0,Medium,0,0.0983412,0
5,1719.0,44.5,9.5,9.0,2,OUT_BOUND,No,Band E,0,7.416666666666667,0,Medium,0,0.026171152,0
3,1524.0,44.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,11.0,1,Medium,0,0.014994143,0
2,1174.0,44.5,9.5,9.0,2,IN_BOUND,No,Band C1,0,14.833333333333334,1,Medium,0,0.06310367,0
7,1174.0,45.5,9.0,9.0,2,OUT_BOUND,No,Band C1,0,5.6875,0,Medium,0,0.04101141,0
3,1174.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band C1,0,10.875,1,Medium,0,0.11642601,0
2,1754.0,44.0,9.0,9.0,2,IN_BOUND,No,Band E,0,14.666666666666666,1,Medium,0,0.10666627,0
1,1274.0,42.5,9.0,9.0,2,OUT_BOUND,No,Band C2,0,21.25,1,Medium,0,0.035909012,0
4,1274.0,44.0,9.5,9.0,2,OUT_BOUND,No,Band C2,0,8.8,0,Medium,0,0.041835777,0
6,1524.0,45.0,9.0,9.0,2,OUT_BOUND,No,Band D,0,6.428571428571429,0,Medium,0,0.029678619,0
17,1489.0,42.5,8.0,9.0,2,OUT_BOUND,No,Band D,0,2.361111111111111,0,Medium,0,0.0039276094,0
9,1489.0,45.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,4.5,0,Medium,0,0.020289883,0
3,1489.0,44.0,9.5,9.0,2,OUT_BOUND,No,Band D,0,11.0,1,Medium,0,0.014994143,0
2,1499.0,42.5,8.0,9.0,2,IN_BOUND,No,Band E,0,14.166666666666666,1,Medium,0,0.2222572,0
4,1099.0,45.5,9.5,9.0,2,OUT_BOUND,No,Band C2,0,9.1,0,Medium,0,0.022423936,0
2,1099.0,42.0,9.5,9.0,2,OUT_BOUND,No,Band C2,0,14.0,1,Medium,0,0.103655025,0
2,1099.0,43.5,8.0,9.0,2,OUT_BOUND,No,Band C2,0,14.5,1,Medium,0,0.097850814,0
4,949.0,44.0,8.0,9.0,2,OUT_BOUND,No,Band C1,0,8.8,0,Medium,0,0.09054424,0
5,1309.0,41.0,8.0,9.0,2,OUT_BOUND,No,Band D,0,6.833333333333333,0,Medium,0,0.44576362,0
